year,latitude,longitude,scientific_name
2019,39.82135519,-75.67440038,Lycorma delicatula
2019,40.60154657,-75.3599502,Lycorma delicatula
2019,40.12378617,-75.43834667,Lycorma delicatula
2019,40.353275,-76.40487,Lycorma delicatula
2019,40.06015198,-75.2165622,Lycorma delicatula
2019,39.86271667,-75.55052185,Lycorma delicatula
2019,40.01541519,-75.32263947,Lycorma delicatula
2019,40.6432818,-75.46375759,Lycorma delicatula
2019,40.1090935,-75.4215005,Lycorma delicatula
2019,40.10896389,-75.42331944,Lycorma delicatula
2019,40.11116111,-75.42882222,Lycorma delicatula
2019,40.11116111,-75.42882222,Lycorma delicatula
2019,40.10891389,-75.42263611,Lycorma delicatula
2019,40.11037144,-75.42657926,Lycorma delicatula
2019,40.06180366,-75.68464266,Lycorma delicatula
2019,40.67610931,-76.22250366,Lycorma delicatula
2019,40.0629195,-75.188675,Lycorma delicatula
2019,40.576145,-75.62159667,Lycorma delicatula
2019,40.57083921,-75.48083212,Lycorma delicatula
2019,40.00850555,-75.27494667,Lycorma delicatula
2019,40.2858095,-75.3365569,Lycorma delicatula
2019,39.96805679,-75.25409305,Lycorma delicatula
2019,39.96535823,-75.25310677,Lycorma delicatula
2019,39.96538208,-75.25330655,Lycorma delicatula
2019,40.09530283,-75.07753883,Lycorma delicatula
2019,40.11972078,-75.21800439,Lycorma delicatula
2019,40.0361301,-75.47108007,Lycorma delicatula
2019,40.19429051,-75.74443567,Lycorma delicatula
2019,40.19199057,-75.61715198,Lycorma delicatula
2019,40.0647195,-75.68612833,Lycorma delicatula
2019,40.07475,-75.68525,Lycorma delicatula
2019,40.06343219,-75.52746308,Lycorma delicatula
2019,40.10470647,-75.29641949,Lycorma delicatula
2019,40.1038935,-75.93191595,Lycorma delicatula
2019,40.10230748,-75.93505815,Lycorma delicatula
2019,40.10508848,-75.29558118,Lycorma delicatula
2019,40.05113817,-75.46311403,Lycorma delicatula
2019,39.99824054,-75.43044111,Lycorma delicatula
2019,40.08991255,-75.37130342,Lycorma delicatula
2019,39.93428667,-75.43774667,Lycorma delicatula
2019,40.04417239,-75.46428932,Lycorma delicatula
2019,40.04921667,-75.237595,Lycorma delicatula
2019,40.14092154,-75.28562642,Lycorma delicatula
2019,40.07641873,-75.30086246,Lycorma delicatula
2019,40.11543031,-75.17953016,Lycorma delicatula
2019,40.12435811,-75.12762099,Lycorma delicatula
2019,40.11543031,-75.17953016,Lycorma delicatula
2019,40.11572375,-75.17932659,Lycorma delicatula
2019,40.11572375,-75.17932659,Lycorma delicatula
2019,40.6954635,-75.44643053,Lycorma delicatula
2019,40.26592731,-75.14742245,Lycorma delicatula
2019,40.51593029,-75.55518564,Lycorma delicatula
2019,40.07361117,-75.38420833,Lycorma delicatula
2019,40.07213333,-75.38124167,Lycorma delicatula
2019,40.25880833,-75.0331945,Lycorma delicatula
2019,40.256245,-75.0385445,Lycorma delicatula
2019,40.61508518,-75.3663821,Lycorma delicatula
2019,40.1583988,-75.1426518,Lycorma delicatula
2019,40.64766667,-75.30545833,Lycorma delicatula
2019,40.21703464,-75.29315656,Lycorma delicatula
2019,40.04106145,-75.41774933,Lycorma delicatula
2019,40.14387453,-75.076095,Lycorma delicatula
2019,40.24355414,-75.52393103,Lycorma delicatula
2019,39.92584769,-75.62921663,Lycorma delicatula
2019,40.64064639,-75.38413865,Lycorma delicatula
2019,40.286575,-75.109475,Lycorma delicatula
2019,40.62118833,-75.38327833,Lycorma delicatula
2019,40.35670305,-76.40712084,Lycorma delicatula
2019,40.0510998,-75.40038691,Lycorma delicatula
2019,40.61004981,-75.37892796,Lycorma delicatula
2019,40.08173912,-75.19188445,Lycorma delicatula
2019,40.30468066,-75.03356717,Lycorma delicatula
2019,40.49256608,-76.35270982,Lycorma delicatula
2019,39.78847212,-76.23032614,Lycorma delicatula
2019,39.99577894,-75.2966576,Lycorma delicatula
2019,40.55589304,-75.20404055,Lycorma delicatula
2019,40.11627901,-75.50766174,Lycorma delicatula
2019,39.87319183,-75.67186737,Lycorma delicatula
2019,40.266145,-75.1471945,Lycorma delicatula
2019,40.0746945,-75.28894667,Lycorma delicatula
2019,40.10586795,-75.34542509,Lycorma delicatula
2019,40.686345,-75.35353,Lycorma delicatula
2019,40.62942002,-75.48100272,Lycorma delicatula
2019,40.62003015,-75.38232611,Lycorma delicatula
2019,40.02490082,-75.22211798,Lycorma delicatula
2019,40.08432783,-75.14742217,Lycorma delicatula
2019,40.06514717,-75.68727833,Lycorma delicatula
2019,40.07431383,-75.28927,Lycorma delicatula
2019,40.0582347,-75.27656388,Lycorma delicatula
2019,40.6954299,-75.21024833,Lycorma delicatula
2019,40.04178786,-75.40721797,Lycorma delicatula
2019,40.3018869,-75.14139765,Lycorma delicatula
2019,39.94760074,-75.16576158,Lycorma delicatula
2019,40.57851839,-75.53564982,Lycorma delicatula
2019,40.03726858,-75.69137052,Lycorma delicatula
2019,40.36962933,-75.99178268,Lycorma delicatula
2019,40.03487656,-75.46352875,Lycorma delicatula
2019,40.02060833,-75.94601333,Lycorma delicatula
2019,40.06110714,-75.25774391,Lycorma delicatula
2019,39.95523204,-75.17280032,Lycorma delicatula
2019,39.9431182,-75.4193591,Lycorma delicatula
2019,40.19026667,-75.14930833,Lycorma delicatula
2019,40.43518779,-75.08727872,Lycorma delicatula
2019,40.06196117,-75.68911667,Lycorma delicatula
2019,40.11650097,-76.31916697,Lycorma delicatula
2019,40.03718567,-75.1434021,Lycorma delicatula
2019,40.04963181,-75.40344366,Lycorma delicatula
2019,40.07189513,-75.22557752,Lycorma delicatula
2019,40.673145,-75.344575,Lycorma delicatula
2019,39.99592,-75.60665,Lycorma delicatula
2019,40.01914846,-75.05392734,Lycorma delicatula
2019,40.63536798,-75.36175501,Lycorma delicatula
2019,40.69328788,-75.30638646,Lycorma delicatula
2019,40.13497204,-75.21076613,Lycorma delicatula
2019,40.66204614,-75.40754285,Lycorma delicatula
2019,40.0516205,-75.28110201,Lycorma delicatula
2019,39.96106333,-75.60545333,Lycorma delicatula
2019,39.76416854,-75.84834907,Lycorma delicatula
2019,40.03917265,-75.48269188,Lycorma delicatula
2019,39.94953801,-75.44364413,Lycorma delicatula
2019,40.13416383,-75.51376333,Lycorma delicatula
2019,40.59686333,-75.50167833,Lycorma delicatula
2019,39.82357716,-75.67430589,Lycorma delicatula
2019,39.93946714,-75.8365525,Lycorma delicatula
2019,40.09262632,-75.39875581,Lycorma delicatula
2019,40.1243333,-75.44132109,Lycorma delicatula
2019,40.06514717,-75.68682833,Lycorma delicatula
2019,40.68638656,-75.22070948,Lycorma delicatula
2019,40.4372771,-75.0999687,Lycorma delicatula
2019,40.23585205,-74.94654807,Lycorma delicatula
2019,40.0608055,-75.65309167,Lycorma delicatula
2019,39.94978333,-75.16825,Lycorma delicatula
2019,40.0653,-75.68758333,Lycorma delicatula
2019,40.0207445,-75.94581667,Lycorma delicatula
2019,40.06329717,-75.68626333,Lycorma delicatula
2019,40.62392044,-75.51406097,Lycorma delicatula
2019,39.97073333,-75.58712,Lycorma delicatula
2019,40.09871438,-75.42493581,Lycorma delicatula
2019,40.15380298,-75.32719729,Lycorma delicatula
2019,39.94799564,-75.22773461,Lycorma delicatula
2019,39.98002,-75.44468667,Lycorma delicatula
2019,40.6019708,-75.22810546,Lycorma delicatula
2019,40.01644052,-75.39383559,Lycorma delicatula
2019,40.38018225,-76.06214923,Lycorma delicatula
2019,40.02425397,-75.42213147,Lycorma delicatula
2019,40.21004012,-75.27935985,Lycorma delicatula
2019,40.6118,-75.36853056,Lycorma delicatula
2019,39.97130796,-75.1842051,Lycorma delicatula
2019,40.61195333,-75.36830833,Lycorma delicatula
2019,40.02620856,-76.22179437,Lycorma delicatula
2019,40.73710558,-75.2833797,Lycorma delicatula
2019,39.99878311,-76.18563843,Lycorma delicatula
2019,40.08804143,-75.06167157,Lycorma delicatula
2019,40.06688952,-75.53563476,Lycorma delicatula
2019,40.37523667,-76.03581117,Lycorma delicatula
2019,39.91231745,-75.61573849,Lycorma delicatula
2019,40.05718053,-75.6185659,Lycorma delicatula
2019,40.00411468,-75.71175399,Lycorma delicatula
2019,40.2014207,-75.25028788,Lycorma delicatula
2019,40.00331157,-75.71308886,Lycorma delicatula
2019,40.18775812,-75.30157535,Lycorma delicatula
2019,40.13419717,-75.30970833,Lycorma delicatula
2019,39.89475849,-75.70791867,Lycorma delicatula
2019,40.1206195,-75.28655333,Lycorma delicatula
2019,40.19651592,-75.18578395,Lycorma delicatula
2019,40.0380253,-75.63141301,Lycorma delicatula
2019,40.07933807,-76.29501343,Lycorma delicatula
2019,40.11243264,-75.1684985,Lycorma delicatula
2019,40.09303333,-75.26094167,Lycorma delicatula
2019,40.61647,-75.37887,Lycorma delicatula
2019,40.61637167,-75.375655,Lycorma delicatula
2019,40.61634167,-75.37336667,Lycorma delicatula
2019,40.61660833,-75.37368833,Lycorma delicatula
2019,40.61628,-75.37349667,Lycorma delicatula
2019,40.32051167,-75.19326167,Lycorma delicatula
2019,40.0598195,-75.19345833,Lycorma delicatula
2019,40.05476312,-75.71713507,Lycorma delicatula
2019,40.57084543,-75.35914599,Lycorma delicatula
2019,40.35516333,-75.26782167,Lycorma delicatula
2019,40.00816667,-75.33311333,Lycorma delicatula
2019,40.06968617,-75.22965333,Lycorma delicatula
2019,40.09210165,-75.26013508,Lycorma delicatula
2019,40.380907,-76.062091,Lycorma delicatula
2019,40.0829417,-75.2321973,Lycorma delicatula
2019,40.0365181,-75.17625427,Lycorma delicatula
2019,40.61176667,-75.35306667,Lycorma delicatula
2019,40.03710179,-75.6055048,Lycorma delicatula
2019,40.67235833,-75.34004167,Lycorma delicatula
2019,40.62635938,-75.49589387,Lycorma delicatula
2019,40.57988727,-75.53122002,Lycorma delicatula
2019,40.27123198,-76.25009609,Lycorma delicatula
2019,40.04038333,-75.87263667,Lycorma delicatula
2019,40.04076383,-75.872305,Lycorma delicatula
2019,40.04055833,-75.87297833,Lycorma delicatula
2019,40.62025862,-75.38218592,Lycorma delicatula
2019,40.1163555,-75.30677,Lycorma delicatula
2019,40.2932737,-75.1861892,Lycorma delicatula
2019,39.99609928,-75.28832898,Lycorma delicatula
2019,40.6222721,-75.4180409,Lycorma delicatula
2019,40.10666762,-75.32558876,Lycorma delicatula
2019,40.3296266,-75.9881893,Lycorma delicatula
2019,40.05007217,-75.18775833,Lycorma delicatula
2019,40.29432211,-75.25356264,Lycorma delicatula
2019,40.02087783,-75.945945,Lycorma delicatula
2019,40.31463792,-75.12143388,Lycorma delicatula
2019,40.06280033,-75.72883487,Lycorma delicatula
2019,40.1277022,-75.5372025,Lycorma delicatula
2019,40.04611305,-75.49494809,Lycorma delicatula
2019,40.08821821,-75.77147743,Lycorma delicatula
2019,40.373845,-76.01062778,Lycorma delicatula
2019,40.02934717,-75.008575,Lycorma delicatula
2019,39.95781179,-75.52047232,Lycorma delicatula
2019,40.12666383,-75.44287833,Lycorma delicatula
2019,40.200825,-75.26950833,Lycorma delicatula
2019,39.95470833,-75.16864667,Lycorma delicatula
2019,39.92995,-75.14115833,Lycorma delicatula
2019,40.03483333,-75.53478333,Lycorma delicatula
2019,40.08640774,-75.42685594,Lycorma delicatula
2019,39.95909967,-75.7109649,Lycorma delicatula
2019,40.19364057,-75.26970467,Lycorma delicatula
2019,40.61486315,-75.37995057,Lycorma delicatula
2019,40.06145185,-76.36005556,Lycorma delicatula
2019,40.10987783,-75.42192833,Lycorma delicatula
2019,40.10876117,-75.14765833,Lycorma delicatula
2019,39.98283768,-76.16138458,Lycorma delicatula
2019,39.91974161,-75.64402394,Lycorma delicatula
2019,40.07282435,-75.29788096,Lycorma delicatula
2019,40.47634167,-75.20784667,Lycorma delicatula
2019,40.6646,-75.37098611,Lycorma delicatula
2019,40.25371975,-75.23332457,Lycorma delicatula
2019,40.2506498,-75.29496468,Lycorma delicatula
2019,40.27056846,-75.21265348,Lycorma delicatula
2019,40.70234167,-75.20848,Lycorma delicatula
2019,40.059661,-75.184074,Lycorma delicatula
2019,39.89098375,-75.23059264,Lycorma delicatula
2019,40.67101913,-75.20140423,Lycorma delicatula
2019,40.38097734,-76.06191154,Lycorma delicatula
2019,40.08721843,-75.22253763,Lycorma delicatula
2019,40.05782118,-75.23475043,Lycorma delicatula
2019,40.23291779,-75.23017883,Lycorma delicatula
2019,40.21029517,-75.28729792,Lycorma delicatula
2019,40.14695283,-75.54384667,Lycorma delicatula
2019,40.16723833,-75.23094167,Lycorma delicatula
2019,40.2098143,-75.279418,Lycorma delicatula
2019,39.97153309,-75.58643773,Lycorma delicatula
2019,39.99768555,-75.83239716,Lycorma delicatula
2019,40.25826667,-75.23040833,Lycorma delicatula
2019,39.9992505,-75.7307559,Lycorma delicatula
2019,40.04174651,-75.47983948,Lycorma delicatula
2019,40.05049129,-75.49139684,Lycorma delicatula
2019,40.61222733,-75.35449626,Lycorma delicatula
2019,40.16839523,-75.57460907,Lycorma delicatula
2019,39.96666002,-75.25656223,Lycorma delicatula
2019,40.12420018,-75.12780577,Lycorma delicatula
2019,40.77308703,-75.26666678,Lycorma delicatula
2019,40.1002195,-76.0700445,Lycorma delicatula
2019,40.02403805,-75.42226784,Lycorma delicatula
2019,39.96616167,-75.1658555,Lycorma delicatula
2019,40.305598,-75.186449,Lycorma delicatula
2019,39.94256225,-75.10613328,Lycorma delicatula
2019,40.03330561,-75.63956567,Lycorma delicatula
2019,40.05192217,-75.24958,Lycorma delicatula
2019,40.12844717,-75.31224667,Lycorma delicatula
2019,39.94698859,-75.14281073,Lycorma delicatula
2019,39.94640025,-75.14125767,Lycorma delicatula
2019,40.12352371,-75.44447327,Lycorma delicatula
2019,40.00488333,-75.29736333,Lycorma delicatula
2019,40.12815833,-75.491845,Lycorma delicatula
2019,40.1152062,-75.3489189,Lycorma delicatula
2019,40.09718822,-75.41645037,Lycorma delicatula
2019,40.02084926,-75.18838549,Lycorma delicatula
2019,40.13348333,-75.337325,Lycorma delicatula
2019,40.11639006,-75.30690969,Lycorma delicatula
2019,39.9833805,-75.48352607,Lycorma delicatula
2019,40.06640283,-75.18897167,Lycorma delicatula
2019,40.0949893,-76.27603226,Lycorma delicatula
2019,40.60855484,-75.45964813,Lycorma delicatula
2019,40.13670283,-75.51857,Lycorma delicatula
2019,40.03458013,-75.74170394,Lycorma delicatula
2019,39.97615833,-75.25637,Lycorma delicatula
2019,40.58290662,-75.52097459,Lycorma delicatula
2019,40.09729202,-75.4006883,Lycorma delicatula
2019,40.1101,-75.4579,Lycorma delicatula
2019,40.1099055,-75.46908667,Lycorma delicatula
2019,40.27673,-75.275895,Lycorma delicatula
2019,40.64208333,-75.38237,Lycorma delicatula
2019,40.375305,-76.0357195,Lycorma delicatula
2019,40.20406758,-74.9520715,Lycorma delicatula
2019,39.93065643,-75.24098969,Lycorma delicatula
2019,39.93246391,-75.14224028,Lycorma delicatula
2019,40.03428815,-75.49848494,Lycorma delicatula
2019,40.50765065,-76.31192292,Lycorma delicatula
2019,40.16060703,-75.08282499,Lycorma delicatula
2019,40.1466843,-75.44741644,Lycorma delicatula
2019,40.34818774,-75.06712577,Lycorma delicatula
2019,40.06425833,-75.68702833,Lycorma delicatula
2019,40.34298652,-75.92880646,Lycorma delicatula
2019,40.34299641,-75.92890075,Lycorma delicatula
2019,39.8226983,-75.6746393,Lycorma delicatula
2019,40.63313729,-75.42226111,Lycorma delicatula
2019,40.05805667,-75.24528833,Lycorma delicatula
2019,40.05812332,-75.24540667,Lycorma delicatula
2019,40.05769165,-75.24580832,Lycorma delicatula
2019,40.61149667,-75.35920833,Lycorma delicatula
2019,40.05250577,-75.33282552,Lycorma delicatula
2019,39.97555542,-75.84416962,Lycorma delicatula
2019,40.12991956,-75.38328394,Lycorma delicatula
2019,40.08210283,-75.70963333,Lycorma delicatula
2019,40.02909619,-76.23146382,Lycorma delicatula
2019,40.13285504,-75.30218745,Lycorma delicatula
2019,40.641625,-75.38137,Lycorma delicatula
2019,40.64155833,-75.38383667,Lycorma delicatula
2019,40.64203333,-75.38243833,Lycorma delicatula
2019,40.64173833,-75.383645,Lycorma delicatula
2019,40.14711383,-75.41783,Lycorma delicatula
2019,39.93261043,-75.14348999,Lycorma delicatula
2019,40.64293299,-75.55370759,Lycorma delicatula
2019,40.22247923,-75.32591536,Lycorma delicatula
2019,40.10993655,-75.51996019,Lycorma delicatula
2019,40.09454683,-75.12895652,Lycorma delicatula
2019,39.95404929,-75.389018,Lycorma delicatula
2019,40.12999339,-75.46607839,Lycorma delicatula
2019,40.15083807,-76.2276741,Lycorma delicatula
2019,39.95836333,-75.207855,Lycorma delicatula
2019,40.0854182,-75.6157029,Lycorma delicatula
2019,40.14994812,-75.228302,Lycorma delicatula
2019,40.13512321,-75.21141118,Lycorma delicatula
2019,40.16470116,-76.16535949,Lycorma delicatula
2019,40.26592,-75.1468195,Lycorma delicatula
2019,40.73595952,-75.20326658,Lycorma delicatula
2019,40.12274933,-75.44124603,Lycorma delicatula
2019,40.19576053,-75.42829729,Lycorma delicatula
2019,40.13090283,-75.33063,Lycorma delicatula
2019,40.47492915,-75.21458277,Lycorma delicatula
2019,39.93071111,-75.14133889,Lycorma delicatula
2019,40.09967886,-75.49006458,Lycorma delicatula
2019,40.11223883,-76.238045,Lycorma delicatula
2019,40.05786514,-75.24262238,Lycorma delicatula
2019,40.02446355,-75.423044,Lycorma delicatula
2019,40.60367167,-75.37476333,Lycorma delicatula
2019,40.604345,-75.376495,Lycorma delicatula
2019,39.98121776,-75.51692985,Lycorma delicatula
2019,40.00048557,-75.82960395,Lycorma delicatula
2019,40.03383617,-75.60260833,Lycorma delicatula
2019,39.99489917,-75.41306791,Lycorma delicatula
2019,40.4107964,-75.2479061,Lycorma delicatula
2019,40.07049459,-75.78640465,Lycorma delicatula
2019,40.04475,-75.19898333,Lycorma delicatula
2019,40.37918091,-75.00720215,Lycorma delicatula
2019,40.60166802,-75.29932535,Lycorma delicatula
2019,40.05698997,-75.525919,Lycorma delicatula
2019,40.04832981,-75.67749227,Lycorma delicatula
2019,39.94973333,-75.44355,Lycorma delicatula
2019,40.15594049,-75.33299706,Lycorma delicatula
2019,40.15594167,-75.33296167,Lycorma delicatula
2019,40.15600591,-75.33295113,Lycorma delicatula
2019,40.15596455,-75.33297225,Lycorma delicatula
2019,40.34297307,-75.92876698,Lycorma delicatula
2019,40.12772369,-76.16452026,Lycorma delicatula
2019,40.1538305,-75.155075,Lycorma delicatula
2019,40.08794067,-75.39609477,Lycorma delicatula
2019,40.02565766,-75.5383217,Lycorma delicatula
2019,40.54735233,-75.4077265,Lycorma delicatula
2019,40.1243945,-75.28833833,Lycorma delicatula
2019,40.12409717,-75.29088667,Lycorma delicatula
2019,40.12362783,-75.29042833,Lycorma delicatula
2019,40.29188242,-75.22879515,Lycorma delicatula
2019,40.23597833,-75.24836667,Lycorma delicatula
2019,40.60021667,-75.35926167,Lycorma delicatula
2019,40.60022,-75.35897,Lycorma delicatula
2019,40.14667635,-75.50186565,Lycorma delicatula
2019,40.26994294,-75.37766116,Lycorma delicatula
2019,39.98398833,-75.48600833,Lycorma delicatula
2019,40.600455,-75.3733,Lycorma delicatula
2019,40.55567568,-75.98824706,Lycorma delicatula
2019,39.9511845,-75.4519773,Lycorma delicatula
2019,40.31797048,-76.01311668,Lycorma delicatula
2019,40.08066177,-75.22887421,Lycorma delicatula
2019,40.38059943,-76.0619897,Lycorma delicatula
2019,40.23296202,-75.23014769,Lycorma delicatula
2019,40.60900803,-75.36889042,Lycorma delicatula
2019,40.03074965,-75.2079425,Lycorma delicatula
2019,40.18987252,-75.10147806,Lycorma delicatula
2019,40.03969494,-75.53414305,Lycorma delicatula
2019,40.03969494,-75.53414305,Lycorma delicatula
2019,40.058125,-75.2453,Lycorma delicatula
2019,40.20011159,-75.2891289,Lycorma delicatula
2019,40.07200097,-75.22977861,Lycorma delicatula
2019,40.070475,-75.23096167,Lycorma delicatula
2019,40.07049167,-75.23090832,Lycorma delicatula
2019,40.06987333,-75.23038333,Lycorma delicatula
2019,40.06970167,-75.23072667,Lycorma delicatula
2019,40.07163333,-75.230315,Lycorma delicatula
2019,40.57859167,-75.53306667,Lycorma delicatula
2019,40.20993206,-75.27949424,Lycorma delicatula
2019,40.03868883,-75.26651667,Lycorma delicatula
2019,40.1047695,-75.44741167,Lycorma delicatula
2019,40.11649411,-75.3070487,Lycorma delicatula
2019,40.09297217,-75.42727833,Lycorma delicatula
2019,40.21385333,-75.70313833,Lycorma delicatula
2019,40.22209831,-75.40234314,Lycorma delicatula
2019,40.02041626,-75.1042099,Lycorma delicatula
2019,40.0548695,-75.66468,Lycorma delicatula
2019,40.603825,-75.37422167,Lycorma delicatula
2019,40.603825,-75.374205,Lycorma delicatula
2019,40.60349167,-75.38202,Lycorma delicatula
2019,40.603505,-75.38204167,Lycorma delicatula
2019,40.60351667,-75.38203333,Lycorma delicatula
2019,40.60355,-75.38188,Lycorma delicatula
2019,40.60351,-75.382079,Lycorma delicatula
2019,39.93187135,-75.21176633,Lycorma delicatula
2019,40.01757936,-75.41163628,Lycorma delicatula
2019,40.41627667,-76.09673833,Lycorma delicatula
2019,40.60195354,-75.36051546,Lycorma delicatula
2019,40.60195306,-75.36050494,Lycorma delicatula
2019,40.05173131,-75.25588935,Lycorma delicatula
2019,40.16546801,-76.20352645,Lycorma delicatula
2019,40.05588498,-75.24184667,Lycorma delicatula
2019,40.05811165,-75.24034832,Lycorma delicatula
2019,40.05818667,-75.2403,Lycorma delicatula
2019,40.04599762,-75.19625092,Lycorma delicatula
2019,40.36209231,-75.29949951,Lycorma delicatula
2019,39.93094444,-75.14158333,Lycorma delicatula
2019,40.68319095,-75.47419047,Lycorma delicatula
2019,40.10760478,-75.47620664,Lycorma delicatula
2019,40.15737686,-76.30713087,Lycorma delicatula
2019,40.15084098,-76.22772748,Lycorma delicatula
2019,40.32998428,-75.28570515,Lycorma delicatula
2019,40.03773499,-75.20397186,Lycorma delicatula
2019,40.28063574,-75.0528287,Lycorma delicatula
2019,39.93388367,-75.83198547,Lycorma delicatula
2019,40.12074972,-75.2216026,Lycorma delicatula
2019,40.05113227,-75.40064011,Lycorma delicatula
2019,40.06926727,-75.23152924,Lycorma delicatula
2019,40.03502513,-75.1667659,Lycorma delicatula
2019,40.16518654,-75.2293514,Lycorma delicatula
2019,40.116441,-75.306952,Lycorma delicatula
2019,40.26269987,-75.36251318,Lycorma delicatula
2019,40.34872,-75.49071167,Lycorma delicatula
2019,40.33517456,-75.97817993,Lycorma delicatula
2019,40.14840283,-75.504395,Lycorma delicatula
2019,40.28098014,-75.94691147,Lycorma delicatula
2019,40.1185695,-75.49929667,Lycorma delicatula
2019,40.09298058,-75.42738391,Lycorma delicatula
2019,40.60879923,-75.36906032,Lycorma delicatula
2019,40.17476667,-75.2669,Lycorma delicatula
2019,40.02794037,-75.62124459,Lycorma delicatula
2019,40.02788861,-75.62113353,Lycorma delicatula
2019,40.1275945,-75.517945,Lycorma delicatula
2019,40.05455007,-75.23398678,Lycorma delicatula
2019,40.05014632,-75.76304707,Lycorma delicatula
2019,40.11661739,-75.35777589,Lycorma delicatula
2019,40.20067082,-75.29167136,Lycorma delicatula
2019,40.19871129,-75.2905848,Lycorma delicatula
2019,40.60040333,-75.37034667,Lycorma delicatula
2019,40.60036172,-75.37035941,Lycorma delicatula
2019,40.600345,-75.370195,Lycorma delicatula
2019,40.11657918,-75.23654201,Lycorma delicatula
2019,40.05553095,-75.22885468,Lycorma delicatula
2019,40.06464386,-75.2264328,Lycorma delicatula
2019,40.11971428,-75.22929838,Lycorma delicatula
2019,40.11894052,-75.2306168,Lycorma delicatula
2019,40.11915959,-75.23083581,Lycorma delicatula
2019,40.11897709,-75.23091375,Lycorma delicatula
2019,40.11906211,-75.23069193,Lycorma delicatula
2019,40.11918766,-75.22827867,Lycorma delicatula
2019,40.11915011,-75.22838605,Lycorma delicatula
2019,40.1193646,-75.22827597,Lycorma delicatula
2019,40.55459657,-76.11499183,Lycorma delicatula
2020,40.08592938,-76.20654602,Lycorma delicatula
2020,39.91502202,-75.59558608,Lycorma delicatula
2020,40.07259361,-75.24027194,Lycorma delicatula
2020,39.96172801,-75.18835065,Lycorma delicatula
2020,40.00874722,-75.29990333,Lycorma delicatula
2020,40.00886667,-75.30006333,Lycorma delicatula
2020,40.00869445,-75.29984167,Lycorma delicatula
2020,40.00894445,-75.30007167,Lycorma delicatula
2020,39.96157745,-75.1682929,Lycorma delicatula
2020,39.877555,-75.67358333,Lycorma delicatula
2020,39.90937,-75.35258667,Lycorma delicatula
2020,41.15846795,-75.03876686,Lycorma delicatula
2020,40.05191395,-75.2254751,Lycorma delicatula
2020,40.78992833,-75.60121167,Lycorma delicatula
2020,40.15715499,-75.1644438,Lycorma delicatula
2020,40.04142756,-76.35959018,Lycorma delicatula
2020,40.86561581,-75.7302323,Lycorma delicatula
2020,39.9805942,-75.1557376,Lycorma delicatula
2020,41.0458376,-75.2479061,Lycorma delicatula
2020,40.11321383,-76.29950833,Lycorma delicatula
2020,40.77361621,-76.06240152,Lycorma delicatula
2020,40.426698,-75.28643723,Lycorma delicatula
2020,40.42660367,-75.28635196,Lycorma delicatula
2020,40.42669331,-75.28698305,Lycorma delicatula
2020,40.42669776,-75.28625812,Lycorma delicatula
2020,40.42665433,-75.28648448,Lycorma delicatula
2020,40.06074524,-75.1216507,Lycorma delicatula
2020,40.05345283,-75.66446667,Lycorma delicatula
2020,40.57379614,-75.46097472,Lycorma delicatula
2020,39.98417833,-75.20348333,Lycorma delicatula
2020,39.90724061,-75.18965879,Lycorma delicatula
2020,39.88853105,-75.74591571,Lycorma delicatula
2020,40.03787552,-76.3055145,Lycorma delicatula
2020,40.02705778,-75.51329369,Lycorma delicatula
2020,40.30958,-76.595375,Lycorma delicatula
2020,39.72772778,-76.07573889,Lycorma delicatula
2020,40.75110928,-75.57590485,Lycorma delicatula
2020,40.23067901,-75.14688302,Lycorma delicatula
2020,39.72772778,-76.07573889,Lycorma delicatula
2020,39.94819167,-75.292495,Lycorma delicatula
2020,40.15469112,-75.22594588,Lycorma delicatula
2020,40.1545535,-75.2215651,Lycorma delicatula
2020,40.15561445,-75.22319928,Lycorma delicatula
2020,40.31083497,-75.98359497,Lycorma delicatula
2020,40.0466571,-76.1783739,Lycorma delicatula
2020,39.955005,-75.16911333,Lycorma delicatula
2020,40.15289963,-75.50723076,Lycorma delicatula
2020,40.15289963,-75.50723076,Lycorma delicatula
2020,40.29428429,-75.81591073,Lycorma delicatula
2020,40.280338,-75.878939,Lycorma delicatula
2020,40.08769717,-75.39560833,Lycorma delicatula
2020,40.0857,-75.22073,Lycorma delicatula
2020,40.32389167,-75.19719,Lycorma delicatula
2020,40.46008611,-75.24292778,Lycorma delicatula
2020,39.88611491,-75.26219612,Lycorma delicatula
2020,40.18565872,-75.4515709,Lycorma delicatula
2020,39.93846167,-75.27485,Lycorma delicatula
2020,40.08650139,-75.10661139,Lycorma delicatula
2020,40.63380299,-75.98692842,Lycorma delicatula
2020,39.8719622,-75.591401,Lycorma delicatula
2020,39.98767266,-75.79776445,Lycorma delicatula
2020,40.95295333,-75.20776333,Lycorma delicatula
2020,40.08818563,-75.77143706,Lycorma delicatula
2020,40.3831486,-75.9388201,Lycorma delicatula
2020,39.94136016,-75.20841436,Lycorma delicatula
2020,39.95342052,-75.19485952,Lycorma delicatula
2020,39.97941609,-75.15900457,Lycorma delicatula
2020,40.21116253,-74.94173631,Lycorma delicatula
2020,39.91944907,-75.36442593,Lycorma delicatula
2020,41.11875236,-76.02020309,Lycorma delicatula
2020,39.93889643,-75.23938697,Lycorma delicatula
2020,40.03861505,-75.1874977,Lycorma delicatula
2020,39.88435333,-75.41538333,Lycorma delicatula
